author-pid,degree_centrality,eigenvector_centrality,betweeness_centrality,closeness_centrality
19/10065,0.0007072135785007071,6.199327451866611e-05,,0.2336803834077012
169/9062,0.0007072135785007071,6.199327451866611e-05,,0.2336803834077012
135/8264,0.0007072135785007071,9.360662533204763e-07,,0.23045401629802095
961075,0.0007072135785007071,9.360662533204763e-07,,0.23045401629802095
130/7170,0.0007072135785007071,6.543123690896684e-07,3.3126119789866234e-06,0.23739057440940162
251/9483,0.0007072135785007071,1.0856896851347513e-06,,0.24400345125107853
160/7183,0.0007072135785007071,1.0856896851347513e-06,,0.24400345125107853
e/MartinEster,0.0007072135785007071,1.0856896851347513e-06,,0.24400345125107853
276/5073,0.0007072135785007071,1.0856896851347513e-06,,0.24400345125107853
33/1882,0.0007072135785007071,3.13617289793096e-07,8.166556428363079e-08,0.22411411751386845
232/3190,0.0007072135785007071,0.001878331307964696,,0.25647138082035603
268/6752,0.0007072135785007071,0.0018783313079646965,,0.25647138082035603
232/3014,0.0007072135785007071,0.0018783313079646965,,0.25647138082035603
203/8513,0.0007072135785007071,0.0018783313079646965,,0.25647138082035603
97/2274-15,0.0007072135785007071,0.0019354349356691402,,0.24339144761108517
207/4745,0.0007072135785007071,0.0019354349356691402,,0.24339144761108517
46/3479,0.0007072135785007071,0.0019354349356691402,,0.24339144761108517
218/5441,0.0007072135785007071,0.0019354349356691402,,0.24339144761108517
127/9460,0.0007072135785007071,0.0018706149681013593,4.083278214181539e-08,0.24339144761108517
l/WingCheongLau,0.0007072135785007071,0.0018706149681013593,4.083278214181539e-08,0.24339144761108517
190/7261,0.0007072135785007071,0.002089295054955216,7.556216035100328e-07,0.24507886201005274
151/6544,0.0007072135785007071,0.002061378041812633,7.315873467075257e-08,0.24339144761108517
62/6016,0.0007072135785007071,3.4302832441565425e-05,5.6145075444996155e-08,0.24664224664224665
69/510-3,0.0007072135785007071,3.530230385211191e-05,6.885487583490619e-06,0.2543296161159361
58/4562,0.0007072135785007071,2.9523412244493535e-05,5.968263421311703e-06,0.25158863301306494
268/7984,0.0007072135785007071,7.203204401539443e-05,2.268449937794347e-06,0.259137082417007
10/4661-66,0.0007072135785007071,2.8765359400654355e-05,2.943267604466516e-06,0.24951473442738661
143/0639,0.0007072135785007071,6.405938029380317e-05,0.0002739992772139855,0.27382632030320636
b/UBhattacharya,0.0007072135785007071,2.7959062768387758e-05,,0.2514097028194056
23/6253,0.0007072135785007071,2.7959062768387758e-05,,0.2514097028194056
155/3201,0.0007072135785007071,2.7959062768387758e-05,,0.2514097028194056
74/6493,0.0007072135785007071,2.7959062768387758e-05,,0.2514097028194056
44/3075,0.0007072135785007071,2.7552125632695148e-05,4.083278214181539e-08,0.24664224664224665
248/9534,0.0007072135785007071,1.1957054227109165e-06,2.0416391070907697e-08,0.23881677363316123
167/7757,0.0007072135785007071,1.4713140609479232e-06,,0.2518446898376673
206/9022,0.0007072135785007071,1.4713140609479232e-06,,0.2518446898376673
26/340,0.0007072135785007071,1.4713140609479232e-06,,0.2518446898376673
97/4765-1,0.0007072135785007071,1.4713140609479232e-06,,0.2518446898376673
221/4684,0.0007072135785007071,3.1996045480331514e-06,2.6383220248349065e-06,0.2540163219216753
210/2637,0.0007072135785007071,3.1996045480331514e-06,2.6383220248349065e-06,0.2540163219216753
136/1074,0.0007072135785007071,1.2876959237434342e-06,8.166556428363079e-09,0.23881677363316123
136/0920,0.0007072135785007071,1.2876959237434342e-06,8.166556428363079e-09,0.23881677363316123
95/4607,0.0007072135785007071,1.2876959237434342e-06,8.166556428363079e-09,0.23881677363316123
75/4947-1,0.0007072135785007071,1.8145402010312864e-06,8.166556428363079e-09,0.24259803921568626
140/7090,0.0007072135785007071,6.822926155492235e-05,6.549910298791643e-05,0.27430440084247865
83/2673,0.0007072135785007071,1.6814894360849419e-06,8.686080866911377e-06,0.24280037285973605
38/616,0.0007072135785007071,1.815257963200495e-06,5.2742343599844874e-08,0.23222748815165878
235/1665,0.0007072135785007071,1.5568524991207012e-06,3.5764402940153864e-06,0.23557692307692307
245/7602,0.0007072135785007071,1.513751158684426e-06,7.383928103978284e-08,0.23222748815165878
222/8451,0.0007072135785007071,1.5342940581469483e-06,,0.23222748815165878
157/6290,0.0007072135785007071,8.466037808955776e-07,,0.23222748815165878
87/10461,0.0007072135785007071,8.466037808955776e-07,,0.23222748815165878
192/4066,0.0007072135785007071,8.466037808955776e-07,,0.23222748815165878
46/2006,0.0007072135785007071,8.466037808955776e-07,,0.23222748815165878
43/6790,0.0007072135785007071,8.466037808955776e-07,,0.23222748815165878
148/8514,0.0007072135785007071,8.460799544347148e-07,,0.23222748815165878
140/1167,0.0007072135785007071,8.460799544347148e-07,,0.23222748815165878
198/3643,0.0007072135785007071,8.460799544347148e-07,,0.23222748815165878
214/0782,0.0007072135785007071,8.460799544347148e-07,,0.23222748815165878
118/7044,0.0007072135785007071,8.460799544347148e-07,,0.23222748815165878
200/6011,0.0007072135785007071,8.460799544347148e-07,,0.23222748815165878
42/5242,0.0007072135785007071,3.257376934008493e-06,0.00029271880935760126,0.2571710663063812
58/9453,0.0007072135785007071,1.6954187477299065e-06,,0.23607699096047893
32/9614,0.0007072135785007071,1.6954187477299065e-06,,0.23607699096047893
42/9455,0.0007072135785007071,1.6954187477299065e-06,,0.23607699096047893
85/9455,0.0007072135785007071,1.6954187477299065e-06,,0.23607699096047893
21/2823,0.0007072135785007071,2.7059283800464764e-05,1.0913298962359787e-05,0.2876071480459102
96/3115,0.0007072135785007071,3.654698034711372e-05,,0.28751525010166734
245/4768,0.0007072135785007071,3.654698034711372e-05,,0.28751525010166734
2141997,0.0007072135785007071,2.595229967486071e-05,8.471830085328079e-08,0.2827757620775362
266/2822,0.0007072135785007071,3.5543303243808185e-05,1.97213273412323e-05,0.28861350051027845
227/8734,0.0007072135785007071,2.7984129668847588e-05,,0.2949168702699482
98/449,0.0007072135785007071,2.8669423987920733e-05,5.422875552780698e-06,0.28944905836939994
180/1443,0.0007072135785007071,3.811126109110873e-05,,0.2892037983929876
86/541-3,0.0007072135785007071,2.6299390889064752e-05,,0.28864716689510367
146/1605,0.0007072135785007071,2.6299390889064752e-05,,0.28864716689510367
278741,0.0007072135785007071,2.6299390889064752e-05,,0.28864716689510367
2305443,0.0007072135785007071,2.7663825949780076e-05,,0.28658289420348604
20/5781,0.0007072135785007071,2.7050550562230883e-05,8.913749055668096e-06,0.2831964750650911
166/2246,0.0007072135785007071,7.433630951796733e-07,,0.23731089213359227
s/DimitriosSoudris,0.0007072135785007071,7.433630951796733e-07,,0.23731089213359227
95/9969,0.0007072135785007071,1.1205179216471692e-05,1.0208195535453846e-07,0.2573114617724283
1347747,0.0007072135785007071,1.2217747507801736e-05,9.35577012449633e-06,0.2708886395358384
89/453,0.0007072135785007071,1.4783111925267342e-05,2.1346038607391933e-06,0.27799466367083275
47/767,0.0007072135785007071,3.040670470260824e-05,1.3270654196090004e-08,0.27727820265008263
21/8587-2,0.0007072135785007071,3.35016639229371e-05,8.090400048971597e-08,0.2795650331874029
69/5011,0.0007072135785007071,3.137308706586151e-05,,0.2815931721194879
94/1609,0.0007072135785007071,2.996331627433855e-05,9.527649166423591e-08,0.2735614393897518
55/408,0.0007072135785007071,3.1463328074350815e-05,,0.28172140946092106
29/4131,0.0007072135785007071,9.446770572526955e-05,1.7626095606947025e-05,0.29252866769121644
13/3307,0.0007072135785007071,2.9864474115795994e-05,1.0548468719968977e-07,0.2735614393897518
33/8672,0.0007072135785007071,3.2492142575147184e-05,6.642493362039566e-06,0.2867406355919928
128/9505,0.0007072135785007071,2.713048010406517e-06,,0.25696409564111217
128/9409,0.0007072135785007071,2.713048010406517e-06,,0.25696409564111217
48/5069,0.0007072135785007071,1.4123560822762e-06,,0.24604141291108406
117/8409,0.0007072135785007071,1.4123560822762e-06,,0.24604141291108406
128/9434,0.0007072135785007071,1.4123560822762e-06,,0.24604141291108406
128/9510,0.0007072135785007071,1.4123560822762e-06,,0.24604141291108406
35/364,0.0007072135785007071,5.471032776742058e-07,1.5312293303180772e-08,0.23286672156216914
27/1357,0.0007072135785007071,5.471032776742058e-07,1.5312293303180772e-08,0.23286672156216914
88/6658,0.0007072135785007071,5.604688446171918e-07,,0.23286672156216914
36/10354,0.0007072135785007071,5.604688446171918e-07,,0.23286672156216914
45/4645,0.0007072135785007071,4.908242486099678e-07,1.3194009512738343e-05,0.23286672156216914
87/1254,0.0007072135785007071,4.252640478615127e-06,7.525744823620185e-05,0.2767278013867144
133/2006,0.0007072135785007071,4.235456616927688e-06,7.786153293562905e-05,0.2766891230816538
191/2619,0.0007072135785007071,3.0736105727758646e-05,1.68473516208721e-05,0.2841068917018284
54/4989-1,0.0007072135785007071,2.2767534705275994e-06,5.87021619642562e-07,0.25504393310829965
54/5985,0.0007072135785007071,8.632777745767545e-06,0.0004399532021166766,0.27071823204419887
x/HuiXiong,0.0007072135785007071,5.530398916303678e-06,5.6631885142709766e-05,0.27140115163147793
32/3621,0.0007072135785007071,7.69925418216587e-06,2.236141245304729e-07,0.26600376242945445
25/1666,0.0007072135785007071,7.21067233992754e-06,,0.2630418028648117
43/6800,0.0007072135785007071,7.21067233992754e-06,,0.2630418028648117
13/7007-22,0.0007072135785007071,7.21067233992754e-06,,0.2630418028648117
23/4791,0.0007072135785007071,7.21067233992754e-06,,0.2630418028648117
69/6137-23,0.0007072135785007071,1.0430005515212075e-06,1.178677442427545e-06,0.23863252808717875
80/10643-1,0.0007072135785007071,1.0430005515212075e-06,1.178677442427545e-06,0.23863252808717875
18/5638-2,0.0007072135785007071,1.2658812791860855e-06,1.2392294613587296e-05,0.24994949494949495
84/11070,0.0007072135785007071,1.8707129926851032e-05,,0.2641791443136627
2021344,0.0007072135785007071,1.776696491714832e-05,3.402731845151283e-09,0.25514912484211066
24/7188,0.0007072135785007071,1.776696491714832e-05,3.402731845151283e-09,0.25514912484211066
66/2299,0.0007072135785007071,1.776696491714832e-05,3.402731845151283e-09,0.25514912484211066
204/4060,0.0007072135785007071,1.776696491714832e-05,3.402731845151283e-09,0.25514912484211066
27/861,0.0007072135785007071,0.0012036726101627016,8.589239090303506e-06,0.2762412436158634
216/7508,0.0007072135785007071,1.357782304291667e-05,1.3375929134267967e-06,0.2754341050756901
146/1992,0.0007072135785007071,7.427838050787001e-06,2.7850635728775768e-06,0.27584092745868516
48/4122,0.0007072135785007071,1.1498150980573398e-06,1.7622003614466362e-06,0.2545520008229606
46/3527,0.0007072135785007071,1.1238522071419893e-06,4.8836057298488054e-08,0.25218476903870163
181/2832,0.0007072135785007071,5.8493487426869006e-06,,0.2743652289610822
29/8750,0.0007072135785007071,3.616978438460624e-06,1.6683809838121286e-06,0.26812222342615666
73/3928-1,0.0007072135785007071,3.616978438460624e-06,1.6683809838121286e-06,0.26812222342615666
07/1021,0.0007072135785007071,2.9647671989518547e-06,0.0007477139449610055,0.2752808988764045
29/3929,0.0007072135785007071,4.641981763464488e-06,,0.26659125188536953
68/3145,0.0007072135785007071,1.4325214566089293e-05,3.402731845151283e-09,0.23154299616356322
68/3554,0.0007072135785007071,1.4325214566089293e-05,3.402731845151283e-09,0.23154299616356322
121/5064,0.0007072135785007071,1.0424666505006646e-05,,0.24143818909161868
58/4616,0.0007072135785007071,1.0424666505006646e-05,,0.24143818909161868
41/4445,0.0007072135785007071,8.736539628211593e-06,,0.24158551170339995
118/4027,0.0007072135785007071,3.839684025471686e-06,2.741674198522403e-07,0.25495852866931124
154/4313,0.0007072135785007071,8.482538709746624e-06,,0.2433495599154251
166/6002,0.0007072135785007071,8.482538709746624e-06,,0.2433495599154251
215/3933,0.0007072135785007071,8.482538709746624e-06,,0.2433495599154251
202/1741,0.0007072135785007071,8.482538709746624e-06,,0.2433495599154251
t/NikiTrigoni,0.0007072135785007071,8.482538709746624e-06,,0.2433495599154251
160/7301,0.0007072135785007071,2.0373991009249078e-06,,0.2436970651959819
57/1555,0.0007072135785007071,1.8811449744119612e-06,4.593687990954232e-08,0.24163269291799916
41/8902,0.0007072135785007071,1.8811449744119612e-06,4.593687990954232e-08,0.24163269291799916
53/10336-1,0.0007072135785007071,2.4871618970515836e-05,1.3712227214236163e-06,0.24476371819283366
71/6573,0.0007072135785007071,2.4871618970515836e-05,1.3712227214236163e-06,0.24476371819283366
07/1021-7,0.0007072135785007071,2.4966414621129847e-06,,0.24163269291799916
60/4442,0.0007072135785007071,2.4966414621129847e-06,,0.24163269291799916
93/926,0.0007072135785007071,2.4966414621129847e-06,,0.24163269291799916
63/4299,0.0007072135785007071,2.2177590359457304e-06,3.913141621923975e-08,0.24163269291799916
88/683,0.0007072135785007071,2.5165720887145927e-06,8.166556428363079e-09,0.24163269291799916
59/983,0.0007072135785007071,2.5165720887145927e-06,8.166556428363079e-09,0.24163269291799916
09/461,0.0007072135785007071,3.136666393584823e-06,,0.24217067919357996
37/4705,0.0007072135785007071,3.136666393584823e-06,,0.24217067919357996
17/2416,0.0007072135785007071,3.136666393584823e-06,,0.24217067919357996
c/STChanson,0.0007072135785007071,1.7908679825218485e-06,2.23399062778357e-05,0.25215264686401384
136/6894,0.0007072135785007071,1.2202825522370413e-06,,0.244135855758084
201/7790,0.0007072135785007071,1.2202825522370413e-06,,0.244135855758084
220/9847,0.0007072135785007071,9.672467211947513e-07,2.5520488838634622e-08,0.23938279965173648
274/0724,0.0007072135785007071,0.0001788267751796494,,0.2734858532272325
273/3392,0.0007072135785007071,0.0001788267751796494,,0.2734858532272325
274/0716,0.0007072135785007071,0.0001788267751796494,,0.2734858532272325
62/7950,0.0007072135785007071,0.00011182024188025031,3.146642755069835e-07,0.2690258751902588
93/2334-8,0.0007072135785007071,0.0012817139321796172,,0.27924166337527506
17/1352-6,0.0007072135785007071,0.0012590119134646,2.217575548632489e-06,0.27929681988769434
22/1805-12,0.0007072135785007071,0.0012590119134646,2.217575548632489e-06,0.27929681988769434
47/3749-3,0.0007072135785007071,6.817688710204134e-05,0.0001048502275069428,0.2818096404065712
70/5417-1,0.0007072135785007071,6.718741080048268e-05,1.1089414254607365e-06,0.2699798156128962
34/7741,0.0007072135785007071,6.853441456502023e-05,,0.26873370981754996
95/4442-12,0.0007072135785007071,6.853441456502023e-05,,0.26873370981754996
202/8470,0.0007072135785007071,6.853441456502023e-05,,0.26873370981754996
129/6407,0.0007072135785007071,6.853441456502023e-05,,0.26873370981754996
81/4761-2,0.0007072135785007071,9.379685432042965e-05,5.366453849656132e-07,0.2696929238985314
66/580,0.0007072135785007071,6.85214507187381e-05,9.187375981908462e-08,0.2687628977951559
25/3419,0.0007072135785007071,7.00921453128086e-05,1.7141949218037518e-06,0.2699430005181771
39/367,0.0007072135785007071,9.536330952035326e-05,1.5271532513982035e-07,0.2696121159293964
72/3949,0.0007072135785007071,6.836486229768838e-05,4.083278214181539e-08,0.26872641381369966
81/6631,0.0007072135785007071,7.894298214865389e-05,1.1356735919443304e-06,0.27022304731223895
06/3224-1,0.0007072135785007071,7.894298214865389e-05,1.1356735919443304e-06,0.27022304731223895
202/2132,0.0007072135785007071,1.2593412463665627e-08,7.82628324384795e-08,0.18056442344528156
280690,0.0007072135785007071,1.2461079066751734e-08,9.527649166423592e-08,0.18056442344528156
138/7240,0.0007072135785007071,1.2858915061078954e-08,,0.18056442344528156
120/7600,0.0007072135785007071,1.2858915061078954e-08,,0.18056442344528156
93/7169,0.0007072135785007071,1.2858915061078954e-08,,0.18056442344528156
24/9745,0.0007072135785007071,2.397245557141846e-08,5.4443709522420525e-08,0.18056442344528156
02/10339,0.0007072135785007071,1.290754332351805e-08,,0.18056442344528156
77/3463,0.0007072135785007071,1.290754332351805e-08,,0.18056442344528156
180432,0.0007072135785007071,1.290754332351805e-08,,0.18056442344528156
97/1578,0.0007072135785007071,1.3237481896434375e-08,,0.18056442344528156
149/7627,0.0007072135785007071,1.3237481896434375e-08,,0.18056442344528156
2875922,0.0007072135785007071,1.3237481896434375e-08,,0.18056442344528156
18/11043,0.0007072135785007071,8.704650735325734e-06,,0.26221951413357353
