author,author-pid,paper,top_venue_count,co-author-pid,total_weight,weight,closeness_centrality,normalized_degree_centrality,year
Lianghao Li,117/4362,conf/kdd/LiJPS12,1,80/5412,3,1,0.2555641621482055,3.526466128292838e-05,2012.0
Xiaoming Jin,26/5593,conf/kdd/LiJPS12,1,117/4362,3,1,0.2715798715908467,3.526466128292838e-05,2012.0
Xiaoming Jin,26/5593,conf/kdd/LiJPS12,1,75/3428,3,1,0.2715798715908467,3.526466128292838e-05,2012.0
Xiaoming Jin,26/5593,conf/kdd/LiJPS12,1,80/5412,3,1,0.2715798715908467,3.526466128292838e-05,2012.0
Jian-Tao Sun,75/3428,conf/kdd/LiJPS12,1,117/4362,7,1,0.2750208391219783,8.228420966016621e-05,2012.0
Jian-Tao Sun,75/3428,conf/kdd/LiJPS12,1,26/5593,7,1,0.2750208391219783,8.228420966016621e-05,2012.0
Jian-Tao Sun,75/3428,conf/www/PanNSYC10,1,80/5412,7,2,0.2750208391219783,8.228420966016621e-05,2010.0
Joey Tianyi Zhou,123/5110,journals/jmlr/ZhouPMT12,2,78/9363,103,1,0.3349576988155668,0.0012107533707138743,2012.0
Ivor W. Tsang,35/5873,journals/tnn/PanTKY11,3,k/JamesTinYauKwok,161,1,0.3318803648068669,0.001892536822183823,2011.0
Ivor W. Tsang,35/5873,journals/tnn/PanTKY11,3,82/6362-1,161,1,0.3318803648068669,0.001892536822183823,2011.0
Jian Su,91/1388,conf/ijcai/XiangPPSY11,1,86/2174,24,1,0.2815931721194879,0.00028211729026342703,2011.0
Jian Su,91/1388,conf/ijcai/XiangPPSY11,1,86/7788,24,1,0.2815931721194879,0.00028211729026342703,2011.0
Jian Su,91/1388,conf/ijcai/XiangPPSY11,1,82/6362-1,24,1,0.2815931721194879,0.00028211729026342703,2011.0
Jian Su,91/1388,conf/ijcnlp/ChenSPT11,1,22/5523,24,1,0.2815931721194879,0.00028211729026342703,2011.0
Jian Su,91/1388,conf/ijcnlp/ChenSPT11,1,t/ChewLimTan,24,1,0.2815931721194879,0.00028211729026342703,2011.0
Chew Lim Tan,t/ChewLimTan,conf/ijcnlp/ChenSPT11,1,22/5523,128,1,0.2851709931141779,0.0015046255480716108,2011.0
Chew Lim Tan,t/ChewLimTan,conf/ijcnlp/ChenSPT11,1,91/1388,128,1,0.2851709931141779,0.0015046255480716108,2011.0
Chew Lim Tan,t/ChewLimTan,conf/ijcnlp/ChenSPT11,1,80/5412,128,1,0.2851709931141779,0.0015046255480716108,2011.0
Jian-Tao Sun,75/3428,conf/www/PanNSYC10,1,1051260,7,1,0.2750208391219783,8.228420966016621e-05,2010.0
Jian-Tao Sun,75/3428,conf/www/PanNSYC10,1,82/6362-1,7,1,0.2750208391219783,8.228420966016621e-05,2010.0
Jian-Tao Sun,75/3428,conf/www/PanNSYC10,1,33/2592-1,7,1,0.2750208391219783,8.228420966016621e-05,2010.0
Zichuan Liu,38/11010,journals/access/ZhangLQZDCA20,2,23/4835-3,42,1,0.2848427292871737,0.0004937052579609973,2020.0
Zichuan Liu,38/11010,journals/access/ZhangLQZDCA20,2,69/6137-23,42,1,0.2848427292871737,0.0004937052579609973,2020.0
Zichuan Liu,38/11010,journals/access/ZhangLQZDCA20,2,80/10643-1,42,1,0.2848427292871737,0.0004937052579609973,2020.0
Zichuan Liu,38/11010,journals/access/ZhangLQZDCA20,2,65/4423-37,42,1,0.2848427292871737,0.0004937052579609973,2020.0
Zichuan Liu,38/11010,journals/access/ZhangLQZDCA20,2,155/5303,42,1,0.2848427292871737,0.0004937052579609973,2020.0
Zichuan Liu,38/11010,journals/access/ZhangLQZDCA20,2,78/6459,42,1,0.2848427292871737,0.0004937052579609973,2020.0
Jacob Chan,186/8252,conf/cvpr/ChanLK16,2,33/3919,8,4,0.210577823163986,9.403909675447567e-05,2016.0
Jacob Chan,186/8252,conf/cvpr/ChanLK16,2,78/6459,8,4,0.210577823163986,9.403909675447567e-05,2016.0
Jimmy Addison Lee,33/3919,conf/cvpr/ChanLK16,2,186/8252,8,4,0.210577823163986,9.403909675447567e-05,2016.0
Jimmy Addison Lee,33/3919,conf/cvpr/ChanLK16,2,78/6459,8,4,0.210577823163986,9.403909675447567e-05,2016.0
Maylor K. H. Leung,24/2634,conf/iciar/PrasadQL12a,1,93/8841,15,5,0.2814570478004948,0.00017632330641464188,2012.0
Maylor K. H. Leung,24/2634,journals/tip/PrasadLQB14,1,1034765,15,1,0.2814570478004948,0.00017632330641464188,2014.0
Maylor K. H. Leung,24/2634,conf/iciar/PrasadQL12a,1,q/HiokChaiQuek,15,5,0.2814570478004948,0.00017632330641464188,2012.0
Maylor K. H. Leung,24/2634,journals/ivc/PrasadLQC12,1,1214919,15,1,0.2814570478004948,0.00017632330641464188,2012.0
Wenting Liu,77/4602,conf/isbra/LiuCZDKR13,1,91/665,15,3,0.2790055248618784,0.00017632330641464188,2013.0
Wenting Liu,77/4602,journals/bmcbi/LiuMLCZR14,1,140/3374,15,1,0.2790055248618784,0.00017632330641464188,2014.0
Wenting Liu,77/4602,journals/bmcbi/LiuMLCZR14,1,23/8127,15,1,0.2790055248618784,0.00017632330641464188,2014.0
Wenting Liu,77/4602,conf/isbra/LiuCZDKR13,1,94/190-2,15,2,0.2790055248618784,0.00017632330641464188,2013.0
Kuiyu Chang,34/6669,journals/bmcbi/LiuMLCZR14,2,140/3374,58,1,0.3212697588367035,0.0006817834514699486,2014.0
Kuiyu Chang,34/6669,journals/bmcbi/LiuMLCZR14,2,23/8127,58,1,0.3212697588367035,0.0006817834514699486,2014.0
Kuiyu Chang,34/6669,conf/isbra/LiuCZDKR13,2,94/190-2,58,2,0.3212697588367035,0.0006817834514699486,2013.0
Kuiyu Chang,34/6669,conf/isbra/LiuCZDKR13,2,91/665,58,2,0.3212697588367035,0.0006817834514699486,2013.0
Wenting Liu,77/4602,conf/isbra/LiuCZDKR13,1,129/9108,15,1,0.2790055248618784,0.00017632330641464188,2013.0
Wenting Liu,77/4602,conf/isbra/LiuCZDKR13,1,21/4791,15,1,0.2790055248618784,0.00017632330641464188,2013.0
Kuiyu Chang,34/6669,conf/isbra/LiuCZDKR13,2,129/9108,58,1,0.3212697588367035,0.0006817834514699486,2013.0
Kuiyu Chang,34/6669,conf/isbra/LiuCZDKR13,2,21/4791,58,1,0.3212697588367035,0.0006817834514699486,2013.0
Dacheng Tao,46/3391,journals/tip/YuLTS11,1,50/5754-2,223,3,0.3410868741169578,0.0026213398220310095,2011.0
Dacheng Tao,46/3391,journals/tip/YuLTS11,1,27/861,223,3,0.3410868741169578,0.0026213398220310095,2011.0
Dacheng Tao,46/3391,journals/tip/YuLTS11,1,s/SeahHockSoon,223,3,0.3410868741169578,0.0026213398220310095,2011.0
Dacheng Tao,46/3391,journals/cgf/LiuCYGTS11,1,40/3858,223,1,0.3410868741169578,0.0026213398220310095,2011.0
Dacheng Tao,46/3391,journals/cgf/LiuCYGTS11,1,95/10519,223,1,0.3410868741169578,0.0026213398220310095,2011.0
Yueting Zhuang,218/7793,journals/mta/YuSZ11,2,50/5754-2,22,1,0.2813050645142954,0.0002586075160748081,2011.0
Yueting Zhuang,218/7793,journals/mta/YuSZ11,2,s/SeahHockSoon,22,1,0.2813050645142954,0.0002586075160748081,2011.0
Shuang Wu,85/3231,conf/mm/WuFSKT20,2,78/4086,10,1,0.2832613112783676,0.00011754887094309459,2020.0
Shuang Wu,85/3231,conf/mm/WuFSKT20,2,625906,10,1,0.2832613112783676,0.00011754887094309459,2020.0
Shuang Wu,85/3231,conf/mm/WuFSKT20,2,t/AnthonyKHTung,10,1,0.2832613112783676,0.00011754887094309459,2020.0
Shuang Wu,85/3231,conf/mm/WuFSKT20,2,03/1554,10,1,0.2832613112783676,0.00011754887094309459,2020.0
Shaojing Fan,78/4086,conf/mm/WuFSKT20,5,85/3231,28,1,0.2662542030934768,0.00032913683864066484,2020.0
Shaojing Fan,78/4086,conf/mm/FanJSKKZ17,5,625906,28,5,0.2662542030934768,0.00032913683864066484,2017.0
Shaojing Fan,78/4086,conf/mm/WuFSKT20,5,t/AnthonyKHTung,28,1,0.2662542030934768,0.00032913683864066484,2020.0
Shaojing Fan,78/4086,conf/mm/FanJSKKZ17,5,03/1554,28,6,0.2662542030934768,0.00032913683864066484,2017.0
Mohan S. Kankanhalli,625906,conf/mm/WuFSKT20,6,85/3231,32,1,0.3039552880481513,0.0003761563870179027,2020.0
Mohan S. Kankanhalli,625906,conf/mm/FanJSKKZ17,6,78/4086,32,5,0.3039552880481513,0.0003761563870179027,2017.0
Mohan S. Kankanhalli,625906,conf/mm/WuFSKT20,6,t/AnthonyKHTung,32,1,0.3039552880481513,0.0003761563870179027,2020.0
Mohan S. Kankanhalli,625906,conf/mm/FanJSKKZ17,6,03/1554,32,6,0.3039552880481513,0.0003761563870179027,2017.0
Anthony K. H. Tung,t/AnthonyKHTung,conf/mm/WuFSKT20,1,85/3231,4,1,0.2827838409233758,4.7019548377237836e-05,2020.0
Anthony K. H. Tung,t/AnthonyKHTung,conf/mm/WuFSKT20,1,78/4086,4,1,0.2827838409233758,4.7019548377237836e-05,2020.0
Anthony K. H. Tung,t/AnthonyKHTung,conf/mm/WuFSKT20,1,625906,4,1,0.2827838409233758,4.7019548377237836e-05,2020.0
Anthony K. H. Tung,t/AnthonyKHTung,conf/mm/WuFSKT20,1,03/1554,4,1,0.2827838409233758,4.7019548377237836e-05,2020.0
Yiqiang Chen,48/1091,journals/corr/abs-2001-11359,1,216/7508,165,2,0.3369417211328976,0.0019395563705610608,2020.0
Yiqiang Chen,48/1091,series/lncs/Chen0Q0CS20,1,92/3977,165,1,0.3369417211328976,0.0019395563705610608,2020.0
Yiqiang Chen,48/1091,journals/corr/abs-2001-11359,1,35/1096,165,1,0.3369417211328976,0.0019395563705610608,2020.0
Macario O. Cordel II,167/7678,conf/cvpr/CordelFSK19,1,78/4086,3,1,0.2619627355494389,3.526466128292838e-05,2019.0
Macario O. Cordel II,167/7678,conf/cvpr/CordelFSK19,1,625906,3,1,0.2619627355494389,3.526466128292838e-05,2019.0
Macario O. Cordel II,167/7678,conf/cvpr/CordelFSK19,1,03/1554,3,1,0.2619627355494389,3.526466128292838e-05,2019.0
Shaojing Fan,78/4086,conf/cvpr/CordelFSK19,5,167/7678,28,1,0.2662542030934768,0.00032913683864066484,2019.0
Mohan S. Kankanhalli,625906,conf/cvpr/CordelFSK19,6,167/7678,32,1,0.3039552880481513,0.0003761563870179027,2019.0
Xiang Chen,64/3062,conf/mm/ChenNSK19,2,119/1364,6,1,0.2716991490529783,7.052932256585676e-05,2019.0
Xiang Chen,64/3062,conf/mm/ChenNSK19,2,625906,6,1,0.2716991490529783,7.052932256585676e-05,2019.0
Xiang Chen,64/3062,conf/mm/ChenNSK19,2,03/1554,6,1,0.2716991490529783,7.052932256585676e-05,2019.0
Tam V. Nguyen,119/1364,conf/mm/ChenNSK19,1,64/3062,11,1,0.2816412474391077,0.00012930375803740405,2019.0
Tam V. Nguyen,119/1364,conf/mm/ChenNSK19,1,625906,11,1,0.2816412474391077,0.00012930375803740405,2019.0
Tam V. Nguyen,119/1364,conf/mm/ChenNSK19,1,03/1554,11,1,0.2816412474391077,0.00012930375803740405,2019.0
Mohan S. Kankanhalli,625906,conf/mm/ChenNSK19,6,64/3062,32,1,0.3039552880481513,0.0003761563870179027,2019.0
Mohan S. Kankanhalli,625906,conf/mm/ChenNSK19,6,119/1364,32,1,0.3039552880481513,0.0003761563870179027,2019.0
Shaojing Fan,78/4086,conf/mm/ShenFWNK19,5,89/7407,28,1,0.2662542030934768,0.00032913683864066484,2019.0
Shaojing Fan,78/4086,journals/pami/FanNKHJSZ18,5,28/3620,28,2,0.2662542030934768,0.00032913683864066484,2018.0
Yongkang Wong,89/7407,conf/mm/ShenFWNK19,1,78/4086,4,1,0.261969668898711,4.7019548377237836e-05,2019.0
Yongkang Wong,89/7407,conf/mm/ShenFWNK19,1,28/3620,4,1,0.261969668898711,4.7019548377237836e-05,2019.0
Yongkang Wong,89/7407,conf/mm/ShenFWNK19,1,625906,4,1,0.261969668898711,4.7019548377237836e-05,2019.0
Yongkang Wong,89/7407,conf/mm/ShenFWNK19,1,03/1554,4,1,0.261969668898711,4.7019548377237836e-05,2019.0
Tian-Tsong Ng,28/3620,journals/pami/FanNKHJSZ18,1,78/4086,10,2,0.2620112767027556,0.00011754887094309459,2018.0
Tian-Tsong Ng,28/3620,conf/mm/ShenFWNK19,1,89/7407,10,1,0.2620112767027556,0.00011754887094309459,2019.0
Tian-Tsong Ng,28/3620,conf/mm/ShenFWNK19,1,625906,10,1,0.2620112767027556,0.00011754887094309459,2019.0
Tian-Tsong Ng,28/3620,journals/pami/FanNKHJSZ18,1,03/1554,10,2,0.2620112767027556,0.00011754887094309459,2018.0
Mohan S. Kankanhalli,625906,conf/mm/ShenFWNK19,6,89/7407,32,1,0.3039552880481513,0.0003761563870179027,2019.0
Mohan S. Kankanhalli,625906,conf/mm/ShenFWNK19,6,28/3620,32,1,0.3039552880481513,0.0003761563870179027,2019.0
Yi Dong,374192,conf/mmasia/Dong0SGWZRX0H19,1,68/4388,59,1,0.3025985937022317,0.0006935383385642581,2019.0
Chang Liu 0040,52/5716-40,conf/mmasia/Dong0SGWZRX0H19,1,68/4388,63,1,0.291959176449767,0.0007405578869414959,2019.0
Zhanning Gao,153/2320,conf/mmasia/Dong0SGWZRX0H19,1,68/4388,58,1,0.2919333431647249,0.0006817834514699486,2019.0
Pan Wang,36/3184,conf/mmasia/Dong0SGWZRX0H19,1,68/4388,58,1,0.2919333431647249,0.0006817834514699486,2019.0
Changgong Zhang,170/1654,conf/mmasia/Dong0SGWZRX0H19,1,68/4388,62,1,0.3016395440970317,0.0007288029998471865,2019.0
Peiran Ren,61/7591,conf/mmasia/Dong0SGWZRX0H19,1,68/4388,58,1,0.2919333431647249,0.0006817834514699486,2019.0
Xuansong Xie,234/8028,conf/mmasia/Dong0SGWZRX0H19,1,68/4388,83,1,0.3016671238304227,0.0009756556288276851,2019.0
Qingming Huang,68/4388,conf/mmasia/Dong0SGWZRX0H19,1,374192,45,1,0.3085219125989651,0.0005289699192439257,2019.0
Qingming Huang,68/4388,conf/mmasia/Dong0SGWZRX0H19,1,52/5716-40,45,1,0.3085219125989651,0.0005289699192439257,2019.0
Qingming Huang,68/4388,conf/mmasia/Dong0SGWZRX0H19,1,153/2320,45,1,0.3085219125989651,0.0005289699192439257,2019.0
Qingming Huang,68/4388,conf/mmasia/Dong0SGWZRX0H19,1,36/3184,45,1,0.3085219125989651,0.0005289699192439257,2019.0
Qingming Huang,68/4388,conf/mmasia/Dong0SGWZRX0H19,1,170/1654,45,1,0.3085219125989651,0.0005289699192439257,2019.0
Qingming Huang,68/4388,conf/mmasia/Dong0SGWZRX0H19,1,61/7591,45,1,0.3085219125989651,0.0005289699192439257,2019.0
Qingming Huang,68/4388,conf/mmasia/Dong0SGWZRX0H19,1,234/8028,45,1,0.3085219125989651,0.0005289699192439257,2019.0
Qingming Huang,68/4388,conf/mmasia/Dong0SGWZRX0H19,1,03/1554,45,1,0.3085219125989651,0.0005289699192439257,2019.0
Qingming Huang,68/4388,conf/mmasia/Dong0SGWZRX0H19,1,35/1096-1,45,1,0.3085219125989651,0.0005289699192439257,2019.0
Shaojing Fan,78/4086,conf/mm/FanJSKKZ17,5,139/6464,28,3,0.2662542030934768,0.00032913683864066484,2017.0
Shaojing Fan,78/4086,journals/pami/FanNKHJSZ18,5,49/8699,28,1,0.2662542030934768,0.00032913683864066484,2018.0
Shaojing Fan,78/4086,conf/mm/FanJSKKZ17,5,02/10377,28,3,0.2662542030934768,0.00032913683864066484,2017.0
Shaojing Fan,78/4086,journals/pami/FanNKHJSZ18,5,05/490,28,1,0.2662542030934768,0.00032913683864066484,2018.0
Tian-Tsong Ng,28/3620,journals/pami/FanNKHJSZ18,1,139/6464,10,1,0.2620112767027556,0.00011754887094309459,2018.0
Tian-Tsong Ng,28/3620,journals/pami/FanNKHJSZ18,1,49/8699,10,1,0.2620112767027556,0.00011754887094309459,2018.0
Tian-Tsong Ng,28/3620,journals/pami/FanNKHJSZ18,1,02/10377,10,1,0.2620112767027556,0.00011754887094309459,2018.0
Tian-Tsong Ng,28/3620,journals/pami/FanNKHJSZ18,1,05/490,10,1,0.2620112767027556,0.00011754887094309459,2018.0
Bryan L. Koenig,139/6464,conf/mm/FanJSKKZ17,2,78/4086,17,3,0.2620182126217704,0.0001998330806032608,2017.0
Bryan L. Koenig,139/6464,journals/pami/FanNKHJSZ18,2,28/3620,17,1,0.2620182126217704,0.0001998330806032608,2018.0
Bryan L. Koenig,139/6464,journals/pami/FanNKHJSZ18,2,49/8699,17,1,0.2620182126217704,0.0001998330806032608,2018.0
Bryan L. Koenig,139/6464,conf/mm/FanJSKKZ17,2,02/10377,17,3,0.2620182126217704,0.0001998330806032608,2017.0
Bryan L. Koenig,139/6464,journals/pami/FanNKHJSZ18,2,05/490,17,1,0.2620182126217704,0.0001998330806032608,2018.0
Bryan L. Koenig,139/6464,conf/mm/FanJSKKZ17,2,03/1554,17,3,0.2620182126217704,0.0001998330806032608,2017.0
Ming Jiang,02/10377,conf/mm/FanJSKKZ17,2,78/4086,20,3,0.2885798419779002,0.00023509774188618918,2017.0
Ming Jiang,02/10377,journals/pami/FanNKHJSZ18,2,28/3620,20,1,0.2885798419779002,0.00023509774188618918,2018.0
Ming Jiang,02/10377,conf/mm/FanJSKKZ17,2,139/6464,20,3,0.2885798419779002,0.00023509774188618918,2017.0
Ming Jiang,02/10377,journals/pami/FanNKHJSZ18,2,49/8699,20,1,0.2885798419779002,0.00023509774188618918,2018.0
Ming Jiang,02/10377,journals/pami/FanNKHJSZ18,2,05/490,20,1,0.2885798419779002,0.00023509774188618918,2018.0
Ming Jiang,02/10377,conf/mm/FanJSKKZ17,2,03/1554,20,3,0.2885798419779002,0.00023509774188618918,2017.0
Shaojing Fan,78/4086,conf/cvpr/FanSJKXKZ18,5,42/5953,28,1,0.2662542030934768,0.00032913683864066484,2018.0
Shaojing Fan,78/4086,conf/mm/FanJSKKZ17,5,05/490-1,28,2,0.2662542030934768,0.00032913683864066484,2017.0
Ming Jiang,02/10377,conf/cvpr/FanSJKXKZ18,2,42/5953,20,1,0.2885798419779002,0.00023509774188618918,2018.0
Ming Jiang,02/10377,conf/mm/FanJSKKZ17,2,625906,20,2,0.2885798419779002,0.00023509774188618918,2017.0
Ming Jiang,02/10377,conf/mm/FanJSKKZ17,2,05/490-1,20,2,0.2885798419779002,0.00023509774188618918,2017.0
Bryan L. Koenig,139/6464,conf/cvpr/FanSJKXKZ18,2,42/5953,17,1,0.2620182126217704,0.0001998330806032608,2018.0
Bryan L. Koenig,139/6464,conf/mm/FanJSKKZ17,2,625906,17,2,0.2620182126217704,0.0001998330806032608,2017.0
Bryan L. Koenig,139/6464,conf/mm/FanJSKKZ17,2,05/490-1,17,2,0.2620182126217704,0.0001998330806032608,2017.0
Juan Xu,42/5953,conf/cvpr/FanSJKXKZ18,1,78/4086,6,1,0.2619974059662776,7.052932256585676e-05,2018.0
Juan Xu,42/5953,conf/cvpr/FanSJKXKZ18,1,02/10377,6,1,0.2619974059662776,7.052932256585676e-05,2018.0
Juan Xu,42/5953,conf/cvpr/FanSJKXKZ18,1,139/6464,6,1,0.2619974059662776,7.052932256585676e-05,2018.0
Juan Xu,42/5953,conf/cvpr/FanSJKXKZ18,1,625906,6,1,0.2619974059662776,7.052932256585676e-05,2018.0
Juan Xu,42/5953,conf/cvpr/FanSJKXKZ18,1,05/490-1,6,1,0.2619974059662776,7.052932256585676e-05,2018.0
Juan Xu,42/5953,conf/cvpr/FanSJKXKZ18,1,03/1554,6,1,0.2619974059662776,7.052932256585676e-05,2018.0
Mohan S. Kankanhalli,625906,conf/mm/FanJSKKZ17,6,02/10377,32,2,0.3039552880481513,0.0003761563870179027,2017.0
Mohan S. Kankanhalli,625906,conf/mm/FanJSKKZ17,6,139/6464,32,2,0.3039552880481513,0.0003761563870179027,2017.0
Mohan S. Kankanhalli,625906,conf/cvpr/FanSJKXKZ18,6,42/5953,32,1,0.3039552880481513,0.0003761563870179027,2018.0
Mohan S. Kankanhalli,625906,conf/mm/FanJSKKZ17,6,05/490-1,32,2,0.3039552880481513,0.0003761563870179027,2017.0
Qi Zhao 0001,05/490-1,conf/mm/FanJSKKZ17,2,78/4086,11,2,0.2619974059662776,0.00012930375803740405,2017.0
Qi Zhao 0001,05/490-1,conf/mm/FanJSKKZ17,2,02/10377,11,2,0.2619974059662776,0.00012930375803740405,2017.0
Qi Zhao 0001,05/490-1,conf/mm/FanJSKKZ17,2,139/6464,11,2,0.2619974059662776,0.00012930375803740405,2017.0
Qi Zhao 0001,05/490-1,conf/cvpr/FanSJKXKZ18,2,42/5953,11,1,0.2619974059662776,0.00012930375803740405,2018.0
Qi Zhao 0001,05/490-1,conf/mm/FanJSKKZ17,2,625906,11,2,0.2619974059662776,0.00012930375803740405,2017.0
Qi Zhao 0001,05/490-1,conf/mm/FanJSKKZ17,2,03/1554,11,2,0.2619974059662776,0.00012930375803740405,2017.0
Yiqiang Chen,48/1091,conf/uic/HuCWWSJS16,1,146/1992,165,2,0.3369417211328976,0.0019395563705610608,2016.0
Yiqiang Chen,48/1091,conf/uic/ShenCSL18,1,00/4516,165,1,0.3369417211328976,0.0019395563705610608,2018.0
Siyuan Liu,00/4516,conf/uic/ShenCSL18,1,146/1992,115,1,0.3309039850227333,0.0013518120158455878,2018.0
Siyuan Liu,00/4516,conf/uic/ShenCSL18,1,48/1091,115,1,0.3309039850227333,0.0013518120158455878,2018.0
Jindong Wang 0001,19/2969-1,journals/corr/abs-1807-07258,1,48/1091,48,11,0.2813770361315632,0.0005642345805268541,2018.0
Jindong Wang 0001,19/2969-1,conf/icdm/WangCHFS17,1,44/10349,48,2,0.2813770361315632,0.0005642345805268541,2017.0
Jindong Wang 0001,19/2969-1,journals/corr/abs-1807-07258,1,126/2373,48,6,0.2813770361315632,0.0005642345805268541,2018.0
Jindong Wang 0001,19/2969-1,conf/uic/HuCWWSJS16,1,03/1554,48,3,0.2813770361315632,0.0005642345805268541,2016.0
Yiqiang Chen,48/1091,journals/corr/abs-1807-07258,1,19/2969-1,165,11,0.3369417211328976,0.0019395563705610608,2018.0
Yiqiang Chen,48/1091,conf/icdm/WangCHFS17,1,44/10349,165,2,0.3369417211328976,0.0019395563705610608,2017.0
Yiqiang Chen,48/1091,journals/corr/abs-1807-07258,1,126/2373,165,6,0.3369417211328976,0.0019395563705610608,2018.0
Wenjie Feng,126/2373,journals/corr/abs-1807-07258,1,19/2969-1,28,6,0.2813450441999943,0.00032913683864066484,2018.0
Wenjie Feng,126/2373,journals/corr/abs-1807-07258,1,48/1091,28,6,0.2813450441999943,0.00032913683864066484,2018.0
Wenjie Feng,126/2373,conf/icdm/WangCHFS17,1,44/10349,28,2,0.2813450441999943,0.00032913683864066484,2017.0
Wenjie Feng,126/2373,conf/icdm/WangCHFS17,1,03/1554,28,2,0.2813450441999943,0.00032913683864066484,2017.0
Kaiyu Feng,140/7434,conf/iccse/FengS17,4,03/1554,51,1,0.3016579300256004,0.0005994992418097825,2017.0
Yiqiang Chen,48/1091,conf/uic/HuCWWSJS16,1,140/6369,165,2,0.3369417211328976,0.0019395563705610608,2016.0
Yiqiang Chen,48/1091,conf/uic/JiangCLGHS16,1,1445632,165,1,0.3369417211328976,0.0019395563705610608,2016.0
Jindong Wang 0001,19/2969-1,conf/uic/HuCWWSJS16,1,05/10150,48,1,0.2813770361315632,0.0005642345805268541,2016.0
Jindong Wang 0001,19/2969-1,conf/uic/HuCWWSJS16,1,23/5003,48,1,0.2813770361315632,0.0005642345805268541,2016.0
Jindong Wang 0001,19/2969-1,conf/uic/HuCWWSJS16,1,146/1992,48,1,0.2813770361315632,0.0005642345805268541,2016.0
Jindong Wang 0001,19/2969-1,conf/uic/HuCWWSJS16,1,140/6369,48,1,0.2813770361315632,0.0005642345805268541,2016.0
Yiqiang Chen,48/1091,conf/ijcai/ZhaoCLSL11,1,97/9924,165,2,0.3369417211328976,0.0019395563705610608,2011.0
Yiqiang Chen,48/1091,conf/icmcs/ChenLLSP11,1,69/4450,165,1,0.3369417211328976,0.0019395563705610608,2011.0
Yiqiang Chen,48/1091,conf/ijcai/ZhaoCLSL11,1,54/9924,165,1,0.3369417211328976,0.0019395563705610608,2011.0
Renchi Yang,204/3387,journals/corr/abs-1906-06826,1,147/1237,23,3,0.271192942079018,0.00027036240316911757,2019.0
Renchi Yang,204/3387,journals/corr/abs-1906-06826,1,33/1903,23,5,0.271192942079018,0.00027036240316911757,2019.0
Renchi Yang,204/3387,journals/corr/abs-1906-06826,1,56/2998-1,23,3,0.271192942079018,0.00027036240316911757,2019.0
Renchi Yang,204/3387,journals/corr/abs-1906-06826,1,b/SSBhowmick,23,5,0.271192942079018,0.00027036240316911757,2019.0
Xiaokui Xiao,33/1903,journals/corr/abs-1906-06826,7,204/3387,175,5,0.3260318192298824,0.0020571052415041553,2019.0
Xiaokui Xiao,33/1903,journals/corr/abs-1906-06826,7,147/1237,175,3,0.3260318192298824,0.0020571052415041553,2019.0
Xiaokui Xiao,33/1903,conf/sigmod/JinBXCC10,7,b/SSBhowmick,175,13,0.3260318192298824,0.0020571052415041553,2010.0
Hui Li 0005,l/HuiLi5,journals/tkde/Wang0CDBD16,1,93/6765-15,52,3,0.2747612702642683,0.0006112541289040919,2016.0
Hui Li 0005,l/HuiLi5,journals/datamine/LiBSC14,1,00/1740,52,10,0.2747612702642683,0.0006112541289040919,2014.0
Hui Li 0005,l/HuiLi5,journals/tist/WangLCBL20,1,34/188,52,1,0.2747612702642683,0.0006112541289040919,2020.0
Hui Li 0005,l/HuiLi5,conf/cikm/LiBS10,1,b/SSBhowmick,52,14,0.2747612702642683,0.0006112541289040919,2010.0
Jiangtao Cui,00/1740,journals/tkde/Wang0CDBD16,1,93/6765-15,44,3,0.2747612702642683,0.0005172150321496162,2016.0
Jiangtao Cui,00/1740,journals/datamine/LiBSC14,1,l/HuiLi5,44,10,0.2747612702642683,0.0005172150321496162,2014.0
Jiangtao Cui,00/1740,journals/tist/WangLCBL20,1,34/188,44,1,0.2747612702642683,0.0005172150321496162,2020.0
Jiangtao Cui,00/1740,journals/datamine/LiBSC14,1,b/SSBhowmick,44,10,0.2747612702642683,0.0005172150321496162,2014.0
Ping Liu,34/188,journals/tist/WangLCBL20,1,93/6765-15,9,1,0.264709028669234,0.00010579398384878514,2020.0
