author,author-pid,paper,conference,year,title,Faculty,Position,Gender,Management,Area
Kwok-Yan Lam,34243,journals/monet/LiLSZZW18,,2018,Q-Learning-Based Dynamic Spectrum Access in Cognitive Industrial Internet of Things.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/tcom/LiLZLZW18,,2018,Spectrum Trading for Satellite Communication Systems With Dynamic Bargaining.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/tvt/LiLLWZW18,,2018,Joint Pricing and Power Allocation for Multibeam Satellite Systems With Dynamic Game Model.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/tvt/LiLLLWL18,,2018,Dynamic Spectrum Access Networks With Heterogeneous Users: How to Price the Spectrum?,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/wicomm/0008L0N0P18,,2018,Caching Efficiency Enhancement at Wireless Edges with Concerns on User's Quality of Experience.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/winet/LiLW18,,2018,Power allocation in cognitive radio networks over Rayleigh-fading channels with hybrid intelligent algorithms.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/cisc/GuoYLY18,Inscrypt,2018,Using Blockchain to Control Access to Cloud Data.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/ijcai/ZhaoWCLW18,IJCAI,2018,A Comparative Study of Transactional and Semantic Approaches for Predicting Cascades on Twitter.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/iacr/YiLG18,,2018,A New Blind ECDSA Scheme for Bitcoin Transaction Anonymity.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/icics/LamC16,ICICS,2016,Identity in the Internet-of-Things (IoT): New Challenges and Opportunities.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/icics/2016,ICICS,2016,"Information and Communications Security - 18th International Conference, ICICS 2016, Singapore, November 29 - December 2, 2016, Proceedings",Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/iet-ifs/FanGSL12,,2012,Obtaining more Karatsuba-like formulae over the binary field.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/jms/ShiLGLC11,,2011,Energy-Efficient Key Distribution Using Electrocardiograph Biometric Set for Secure Communications in Wireless Body Healthcare Networks.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/ieicet/GeLLC10,,2010,Ubiquitous and Secure Certificate Service for Wireless Ad Hoc Network.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/iet-ifs/FanSGL10,,2010,Overlap-free Karatsuba-Ofman polynomial multiplication algorithms.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/jnw/GongYCZGL10,,2010,Trust Based Routing for Misbehavior Detection in Ad Hoc Networks.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/sigmobile/ShiLGL10,,2010,BodySec: synchronized key distribution using biometric slots for wireless body sensor networks.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/skg/ChiXLL10,SKG,2010,Selection Policy of Rescue Servers Based on Workload Characterization of Flash Crowd.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/ijcomsys/GeLGCCL09,,2009,A robust certification service for highly dynamic MANET in emergency tasks.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/bmei/ShiLGLC09,BMEI,2009,Towards Energy-Efficient Secure Communications Using Biometric Key Distribution in Wireless Biomedical Healthcare Networks.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/cis/LuLLJ09,CIS (2),2009,SAODV: A MANET Routing Protocol that can Withstand Black Hole Attack.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/globecom/ShiLGL09,GLOBECOM,2009,Reusable Set Constructions Using Randomized Dissolvent Templates for Biometric Security.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/sersc-isa/ShiL09,ISA,2009,MinuCode: A Fixed-Value Representation of Fingerprint Minutiae for Biometric Cryptosystem.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/sersc-isa/GeL09,ISA,2009,Self-initialized Distributed Certificate Authority for Mobile Ad Hoc Network.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/iacr/FanGSL09,,2009,Obtaining More Karatsuba-Like Formulae over The Binary Field.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/ieicet/SunLGCLS08,,2008,Efficient Fingercode Classification.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/euc/GeLLC08,EUC (2),2008,Ubiquitous and Secure Certificate Service for Mobile Ad Hoc Network.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/icpr/ShiYGL08,ICPR,2008,Biomapping: Privacy trustworthy biometrics using noninvertible and discriminable constructions.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/iih-msp/LiLSC08,IIH-MSP,2008,Robust Remote Authentication for Scalable Web-Based Services.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/iih-msp/SunLSC07,IIH-MSP,2007,Dynamically Constructing Mixed Pyramid for Fast VQ Encoding.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/securware/ChenSL07,SECURWARE,2007,A fast and elastic fingerprint matching algorithm using minutiae-centered circular regions.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/iacr/FanSGL07,,2007,Overlap-free Karatsuba-Ofman Polynomial Multiplication Algorithms.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/esorics/ZhaoLLCG06,ESORICS,2006,Minimal Threshold Closure.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/icde/JinZLWS06,ICDE,2006,Efficient Discovery of Emerging Frequent Patterns in ArbitraryWindows on Data Streams.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/otm/SunLGS06,OTM Workshops (1),2006,An Efficient Algorithm for Fingercode-Based Biometric Identification.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/csi/ChangLL05,,2005,An ID-based multisignature scheme without reblocking and predetermined signing order.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/nca/SunLCDGS05,,2005,Efficient vector quantization using genetic algorithm.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/cikm/ChenSZL05,CIKM,2005,A practical system of keyphrase extraction for web pages.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/iccnmc/XieXLW05,ICCNMC,2005,The Impact of Mobility Modeling in Mobile IP Multicast Research.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/iccnmc/SunLCGS05,ICCNMC,2005,An Efficient Anomaly Detection Algorithm for Vector-Based Intrusion Detection Systems.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/wine/WuLCW05,WINE,2005,Secure Construction of Virtual Organizations in Grid Computing Systems.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/acisp/ZhaoLCGS04,ACISP,2004,Authorization Mechanisms for Virtual Organizations in Distributed Computing Systems.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/awcc/HeLCCS04,AWCC,2004,Real-Time Emulation of Intrusion Victim in HoneyFarm.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/awcc/YongLCGS04,AWCC,2004,Enhancing the Scalability of the Community Authorization Service for Virtual Organizations.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/gcc/SunLCGS04,GCC,2004,Anomaly Detection in Grid Computing Based on Vector Quantization.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/wisa/HuangLCCS04,WISA,2004,Application of Content Computing in Honeyfarm.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/awcc/2004,AWCC,2004,"Content Computing, Advanced Workshop on Content Computing, AWCC 2004, ZhenJiang, JiangSu, China, November 15-17, 2004, Proceedings",Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/comcom/LamCGS03,,2003,Lightweight security for mobile commerce transactions.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/compsec/LamCGS03,,2003,Security middleware for enhancing interoperability of Public Key Infrastructure.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/iandc/CaiL03,,2003,On identification secret sharing schemes.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/acns/GuoLCGS03,ACNS,2003,Efficient Presentation of Multivariate Audit Data for Intrusion Detection of Web-Based Internet Services.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/icadl/LiWLS03,ICADL,2003,GridFS: A Web-Based Data Grid with P2P Concepts and Writable Replicas.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/icics/LiZL03,ICICS,2003,A Novel Two-Level Trust Model for Grid.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/icwl/QinghuJLJ03,ICWL,2003,GridFS: A Web-Based Data Grid for the Distributed Sharing of Educational Resource Files.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/wisa/LamZCGS03,WISA,2003,Enhancing Grid Security Infrastructure to Support Mobile Computing Nodes.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/atal/LiL02,AAMAS,2002,An optimal location update and searching algorithm for tracking mobile agent.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/atal/LiL02a,AAMAS,2002,Detecting anomalous agents in mobile agent system: a preliminary approach.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/ictai/ChiDL02,ICTAI,2002,Context Query in Information Retrieval.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/ictai/ChiSL02,ICTAI,2002,Agent Warehouse: A New Paradigm for Mobile Agent Deployment.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/ictai/ChiDL02a,ICTAI,2002,Study for Fusion of Different Sources to Determine Relevance.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/ipps/LiCL02,IPDPS,2002,Defending against Distributed Denial of Service Attacks Using Resistant Mobile Agent Architecture.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/mascots/ChiLL02,MASCOTS,2002,Understanding the Object Retrieval Dependence of Web Page Access.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/dcc/LamS01,,2001,"The Weight Distribution of C5(1, n).",Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/joc/YeDL01,,2001,Decomposing Attacks on Asymmetric Cryptography Based on Mapping Compositions.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/ipps/LiL01,IPDPS,2001,A Secure Group Solution for Multi-Agent EC System.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/dm/DingHL00,,2000,Duadic sequences of prime lengths.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/tit/XingWL00,,2000,Constructions of authentication codes from algebraic curves over finite fields.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/tit/XiaoWLI00,,2000,A fast algorithm for determining the linear complexity of a sequence with period pn over GF(q).,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/acisp/WangLXZ00,ACISP,2000,On Multiplicative Secret Sharing Schemes.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/ecweb/WibowoLT00,EC-Web,2000,Loyalty Program Scheme for Anonymous Payment System.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/prima/LiSL00,PRIMA,2000,A Secure Route Structure for Information Gathering Agent.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/aaecc/NiederreiterXL99,,1999,A New Construction of Algebraic Geometry Codes.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/comcom/ZhouL99,,1999,Securing digital signatures for non-repudiation.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/fuin/DingLX99,,1999,Construction and Enumeration of All Binary Duadic Codes of Length pm.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/tcs/ZhangLJ99,,1999,Scalable Threshold Closure.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/tit/XingNL99,,1999,Constructions of Algebraic-Geometry Codes.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/tit/XingL99,,1999,Sequences with Almost Perfect Linear Complexity Profiles and Curves Over Finite Fields.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/tit/XingNL99a,,1999,A generalization of algebraic-geometry codes.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/tit/DingHL99,,1999,Several classes of binary sequences with three-level autocorrelation.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/asiacrypt/XingLW99,ASIACRYPT,1999,A Class of Explicit Perfect Multi-sequences.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/cia/WangLYZO99,CIA,1999,Secure Agent-Mediated Auctionlike Negotiation Protocol for Internet Retail Commerce.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/crypto/YeLD99,CRYPTO,1999,"Cryptanalysis of ""2 R"" Schemes.",Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/icisc/Safavi-NainiWL99,ICISC,1999,A New Approach to Robust Threshold RSA Signature Schemes.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/ispan/SufatrioL99,ISPAN,1999,Mobile IP Registration Protocol: A Security Attack and New Secure Minimal Public-Key Based Authentication.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/mda/SufatrioL99,MDA,1999,Internet Mobility Support Optimized for Client Access and its Scalable Authentication Framework.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/pkc/ZhouL99,Public Key Cryptography,1999,A Secure Pay-per View Scheme for Web-Based Video Service.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/sswmc/YiKOWLT99,Security and Watermarking of Multimedia Contents,1999,Agent-based copyright protection architecture for online electronic publishing.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/asiacrypt/1999,ASIACRYPT,1999,"Advances in Cryptology - ASIACRYPT '99, International Conference on the Theory and Applications of Cryptology and Information Security, Singapore, November 14-18, 1999, Proceedings",Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/ccr/YouZL98,,1998,On the efficient implementation of fair non-repudiation.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/sigmobile/YiOL98,,1998,An optimized protocol for mobile network authentication and security.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/acisp/YiLH98,ACISP,1998,Differential Cryptanalysis of a Block Cipher.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/asiacrypt/DaiYL98,ASIACRYPT,1998,Weak Invertibiity of Finite Automata and Cryptanalysis on FAPKC.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/cardis/QiaoL98,CARDIS,1998,RSA Signature Algorithm for Microcontroller Implementation.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/dai/WangYLO98,DAI,1998,Secure Information Gathering Agent for Internet Trading.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/ifip/YiWL98,Trends in Distributed Systems for Electronic Commerce,1998,A Secure Intelligent Trade Agent System.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/mobicom/ZhouL98,MobiCom,1998,Undeniable Billing in Mobile Communication.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/pricai/WangLY98,PRIMA,1998,Secure Agent-Mediated Mobile Payment.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/srds/YiWLOH98,SRDS,1998,A Security Auction-Like Negotiation Protocol for Agent-Based Internet Trading.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/nca/HuilC97,,1997,Global Optimisation in Neural Network Training.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/acisp/YiL97,ACISP,1997,A New Hash Function Based on Block Cipher.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/isw/YiLCY97,ISW,1997,A New Byte-Oriented Block Cipher.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/comcom/LamH96,,1996,Designing a system infrastructure for distributed programs.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/comcom/LamH96a,,1996,Efficient nearer-ancestor algorithm for network routing.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/jss/LamHC96,,1996,A data reduction method for intrusion detection.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/ccs/LauLC96,CCS,1996,The Failure of Anti-Hacking Legislation: A Hong Kong Perspective.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/cocoon/LamLH96,COCOON,1996,Efficient Generation of Elliptic Curve Cryptosystems.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/comcom/Lam95,,1995,Replay tolerance of authentication protocols.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,journals/jss/LamHC95,,1995,Multivariate data analysis software for enhancing system security.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/cocoon/HuiL95,COCOON,1995,Analysis and Experimentation on List Update Algorithms.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/sec/StrackL93,SEC,1993,Context-Dependent Access Control in Distributed Systems.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/esorics/LamG92,ESORICS,1992,Freshness Assurance of Authentication Protocols.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,conf/esorics/LamB92,ESORICS,1992,Timely Authentication in Distributed Systems.,Lam Kwok Yan,Professor,M,N,Cyber Security
Kwok-Yan Lam,34243,phd/ethos/Lam91,,1991,A new approach for improving system availability.,Lam Kwok Yan,Professor,M,N,Cyber Security
